;actor_account;sit_count;exp_get_amout;item_get_count;exp_repair_count;money_get_count;abyss;use_portal_count;killed_by_pc;killed_by_npc;teleport_count;reborn_count;question_count;login_count;logout_count;login_day_count;play_time;avg_money;ip_count;max_level;total_party_time;guild_join_count;average_party_time;class
13310;20061351;430.0;657728575.0;231279.0;0.0;5591.0;0.0;2.0;104.0;34.0;654.0;82.0;332.0;196.0;195.0;1.0;493774.0;-0.5783658110795628;196.0;34.0;61624.0;0.0;3423.555555555556;
13311;20061358;255.0;351639192.0;135454.0;0.0;4219.0;0.0;0.0;128.0;38.0;591.0;100.0;158.0;77.0;76.0;1.0;388451.0;-52.24784593166191;77.0;0.0;1074.0;1.0;1074.0;0.0
13312;20061361;0.0;1486850.0;538.0;0.0;45.0;0.0;0.0;0.0;4.0;30.0;4.0;18.0;11.0;11.0;1.0;22998.0;-31.96073571614923;11.0;23.0;269.0;0.0;269.0;0.0
13313;20061364;608.0;341087094.0;114799.0;0.0;3381.0;0.0;4.0;170.0;152.0;690.0;232.0;165.0;151.0;152.0;1.0;516628.0;3.345829107210604;151.0;43.0;68852.0;1.0;3825.1111111111113;0.0
13314;20061368;0.0;1213477.0;94.0;0.0;5.0;0.0;0.0;5.0;0.0;12.0;3.0;0.0;3.0;3.0;1.0;4659.0;-0.8205623524361451;3.0;30.0;;;;
13315;20061372;144.0;251987700.0;91357.0;0.0;2138.0;0.0;2.0;57.0;32.0;299.0;62.0;108.0;17.0;17.0;1.0;281289.0;-184.0520390061467;17.0;46.0;25534.0;0.0;4255.666666666667;
13316;20061373;35.0;163816.0;116.0;0.0;15.0;0.0;0.0;0.0;5.0;6.0;5.0;2.0;1.0;1.0;1.0;6201.0;3.1551362683438158;1.0;12.0;;;;
13317;20061379;126.0;210812435.0;8601.0;0.0;1729.0;0.0;0.0;2.0;30.0;187.0;26.0;46.0;30.0;30.0;1.0;189464.0;-1.9248089346788837;30.0;47.0;26733.0;0.0;5346.6;
13318;20061380;10.0;646709.0;94.0;0.0;102.0;0.0;0.0;0.0;2.0;5.0;2.0;2.0;2.0;2.0;1.0;5989.0;10.591751544498246;2.0;20.0;;;;
13319;20061385;0.0;6797.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;309.0;0.0;2.0;0.0;;;;
13320;20061388;8.0;283279.0;590.0;0.0;98.0;0.0;0.0;0.0;6.0;11.0;5.0;44.0;2.0;2.0;1.0;14217.0;34.36688471548147;2.0;10.0;1206.0;0.0;603.0;
13321;20061390;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;595.0;-1.707563025210084;2.0;0.0;;;;0.0
13322;20061391;185.0;251986.0;1170.0;0.0;866.0;0.0;0.0;0.0;6.0;16.0;6.0;16.0;6.0;6.0;1.0;32403.0;299.8705058173626;6.0;10.0;0.0;1.0;0.0;0.0
13323;20061401;49.0;19303737.0;15162.0;0.0;68.0;0.0;0.0;0.0;6.0;51.0;7.0;6.0;11.0;9.0;1.0;278392.0;1.2008211442857553;11.0;27.0;;;;
13324;20061405;3.0;585096.0;21789.0;0.0;183.0;0.0;0.0;0.0;6.0;24.0;5.0;73.0;5.0;5.0;1.0;21960.0;0.6718579234972678;5.0;12.0;2196.0;0.0;2196.0;0.0
13325;20061413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;32.0;0.0;1.0;0.0;;;;0.0
13326;20061425;186.0;53900810.0;7220.0;0.0;1046.0;0.0;0.0;38.0;36.0;367.0;244.0;173.0;18.0;17.0;1.0;236643.0;-69.198404347477;18.0;30.0;10356.0;0.0;2589.0;0.0
13327;20061440;10.0;1237218.0;11.0;0.0;9.0;0.0;0.0;0.0;2.0;7.0;2.0;0.0;2.0;2.0;1.0;5466.0;-142.35766556897184;2.0;0.0;1056.0;0.0;1056.0;
13328;20061451;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;92.0;2554.3478260869565;1.0;0.0;;;;0.0
13329;20061452;5509.0;1496789810.0;59729.0;0.0;18369.0;0.0;0.0;0.0;11.0;49.0;8.0;0.0;32.0;31.0;1.0;1172046.0;4.67481054497861;32.0;0.0;;;;
13330;20061457;5545.0;797069395.0;30861.0;0.0;8240.0;0.0;0.0;0.0;59.0;83.0;52.0;212.0;15.0;14.0;1.0;942932.0;5.282035183873281;15.0;0.0;;;;
13331;20061464;107.0;29459996.0;13303.0;0.0;153.0;0.0;0.0;0.0;23.0;57.0;17.0;1.0;15.0;15.0;1.0;69285.0;50.0172764667677;15.0;36.0;14855.0;0.0;2475.833333333333;
13332;20061466;731.0;382403439.0;1809.0;0.0;3201.0;0.0;0.0;9.0;54.0;278.0;54.0;51.0;92.0;91.0;1.0;294014.0;-47.67364479242485;92.0;0.0;4085.0;1.0;2042.5;
13333;20061471;147.0;166106486.0;35578.0;0.0;2490.0;0.0;0.0;52.0;90.0;208.0;69.0;160.0;42.0;43.0;1.0;215760.0;-1334.1299499443826;42.0;23.0;503.0;0.0;503.0;
13334;20061478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;33.0;0.0;1.0;0.0;;;;0.0
13335;20061480;10.0;78451.0;200.0;0.0;55.0;0.0;0.0;0.0;0.0;3.0;0.0;31.0;3.0;3.0;1.0;6183.0;1.4221251819505094;3.0;7.0;;;;
13336;20061484;256.0;233759965.0;140669.0;0.0;2495.0;0.0;3.0;98.0;72.0;403.0;117.0;176.0;69.0;67.0;1.0;280066.0;318.6887697899781;69.0;0.0;14319.0;2.0;1591.0;
13337;20061485;2.0;279249.0;28.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;1.0;1562.0;-4122.729193341869;3.0;0.0;;;;
13338;20061487;3.0;1067789.0;537.0;0.0;145.0;0.0;0.0;0.0;8.0;24.0;6.0;40.0;8.0;8.0;1.0;35685.0;7.858596048759983;8.0;15.0;5770.0;0.0;5770.0;0.0
13339;20061488;10.0;17867.0;66.0;0.0;60.0;0.0;0.0;0.0;1.0;3.0;1.0;8.0;2.0;2.0;1.0;5044.0;0.0184377478191911;2.0;5.0;;;;
13340;20061495;311.0;77780364.0;2338.0;0.0;1005.0;0.0;0.0;18.0;121.0;175.0;107.0;14.0;55.0;55.0;1.0;318763.0;-26.381694236784067;55.0;35.0;51379.0;2.0;4281.583333333333;
13341;20061497;103.0;33194759.0;545.0;0.0;158.0;0.0;0.0;3.0;17.0;81.0;14.0;46.0;9.0;9.0;1.0;56196.0;4.537920848458965;9.0;36.0;1693.0;0.0;1693.0;
13342;20061499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;43.0;0.0;1.0;0.0;;;;0.0
13343;20061500;1060.0;576960034.0;301918.0;0.0;6551.0;0.0;1.0;417.0;110.0;1192.0;392.0;492.0;256.0;252.0;1.0;561337.0;32.2400857239056;256.0;50.0;50647.0;0.0;4604.272727272727;0.0
13344;20061503;343.0;195370285.0;45015.0;0.0;2579.0;0.0;0.0;33.0;68.0;366.0;69.0;75.0;55.0;54.0;1.0;260177.0;-61.1767873409256;55.0;44.0;37812.0;0.0;2100.6666666666665;0.0
13345;20061505;3.0;59228.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;3.0;3.0;1.0;3035.0;-69.09060955518946;3.0;0.0;;;;
13346;20061506;41.0;23762778.0;71479.0;0.0;862.0;0.0;0.0;7.0;21.0;120.0;19.0;105.0;93.0;93.0;1.0;279055.0;-16.121262833491606;93.0;28.0;20581.0;0.0;2058.1;0.0
13347;20061512;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;1.0;3990.0;0.0;15.0;0.0;;;;
13348;20061514;29.0;3894676.0;306.0;0.0;152.0;0.0;0.0;27.0;2.0;30.0;15.0;2.0;3.0;3.0;1.0;15392.0;76.45971933471934;3.0;0.0;4136.0;0.0;4136.0;0.0
13349;20061538;297.0;96606831.0;3196.0;0.0;614.0;0.0;0.0;15.0;129.0;244.0;116.0;66.0;40.0;40.0;1.0;280689.0;50.631745454934105;40.0;36.0;23768.0;0.0;2640.8888888888887;0.0
13350;20061539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;195.0;-3.41025641025641;1.0;0.0;;;;0.0
13351;20061544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;58.0;0.0;2.0;0.0;;;;0.0
13352;20061548;172.0;499434992.0;96081.0;0.0;6196.0;219.0;0.0;177.0;99.0;639.0;170.0;583.0;108.0;107.0;1.0;572300.0;-3.3761908090162502;108.0;0.0;64180.0;0.0;5834.545454545455;
13353;20061554;33.0;28127186.0;1650.0;0.0;235.0;0.0;0.0;0.0;17.0;103.0;12.0;45.0;41.0;41.0;1.0;74021.0;9.822550357331028;41.0;31.0;26048.0;0.0;1736.5333333333333;
13354;20061561;1.0;22548.0;4.0;0.0;8.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;1340.0;-0.2664179104477612;1.0;11.0;;;;
13355;20061562;25.0;85553.0;522.0;0.0;82.0;0.0;0.0;0.0;1.0;4.0;1.0;19.0;1.0;1.0;1.0;15265.0;69.65221094005896;1.0;7.0;186.0;0.0;186.0;
13356;20061563;0.0;790686.0;22.0;0.0;6.0;0.0;0.0;2.0;1.0;6.0;4.0;4.0;2.0;2.0;1.0;3528.0;-16.901643990929706;2.0;0.0;;;;
13357;20061568;228.0;91329891.0;149090.0;0.0;959.0;0.0;5.0;20.0;36.0;214.0;50.0;369.0;82.0;82.0;1.0;401225.0;-20.415881363324814;82.0;32.0;14629.0;0.0;2089.8571428571427;0.0
13358;20061589;115.0;3801553.0;1396.0;0.0;685.0;0.0;0.0;0.0;16.0;60.0;16.0;75.0;3.0;2.0;1.0;45184.0;2.7059357294617565;3.0;19.0;;;;0.0
13359;20061591;6.0;1255443.0;20816.0;0.0;18436.0;0.0;0.0;0.0;6.0;44.0;6.0;0.0;23.0;22.0;1.0;422417.0;-0.1451859181803762;23.0;0.0;;;;0.0
13360;20061593;245.0;415189538.0;167725.0;0.0;3361.0;0.0;1.0;64.0;54.0;421.0;77.0;343.0;158.0;157.0;1.0;473304.0;-33.29270828051316;158.0;29.0;71979.0;0.0;4234.058823529412;0.0
13361;20061598;1.0;451183.0;10.0;0.0;1.0;0.0;0.0;2.0;1.0;9.0;3.0;1.0;1.0;1.0;1.0;1287.0;-10.627039627039627;1.0;0.0;;;;
13362;20061599;162.0;419570649.0;2084.0;0.0;4387.0;233.0;2.0;30.0;79.0;307.0;72.0;34.0;96.0;94.0;1.0;326513.0;71.3984313028884;96.0;0.0;66277.0;0.0;5098.2307692307695;
13363;20061600;70.0;13576653.0;11328.0;0.0;145.0;0.0;0.0;3.0;11.0;49.0;15.0;6.0;5.0;4.0;1.0;147576.0;19.52664389873692;5.0;25.0;;;;
13364;20061602;56.0;31580383.0;8188.0;0.0;282.0;29.0;0.0;0.0;1.0;35.0;1.0;4.0;19.0;18.0;1.0;24047.0;366.2816151702915;19.0;34.0;1171.0;0.0;1171.0;0.0
13365;20061605;18.0;20048634.0;7846.0;0.0;231.0;0.0;1.0;33.0;1.0;44.0;16.0;54.0;5.0;5.0;1.0;26161.0;12.315851840525974;5.0;0.0;19641.0;0.0;9820.5;0.0
13366;20061607;1.0;76135.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;275.0;0.0;1.0;0.0;;;;
13367;20061611;148.0;436288380.0;26013.0;0.0;4986.0;97.0;0.0;157.0;60.0;514.0;149.0;406.0;173.0;172.0;1.0;379535.0;-109.81895740840766;173.0;0.0;26973.0;0.0;2247.75;
13368;20061616;917.0;119010134.0;106012.0;0.0;2184.0;0.0;4.0;62.0;59.0;557.0;91.0;227.0;86.0;85.0;1.0;389773.0;-4.3954096358649775;86.0;41.0;22809.0;1.0;1754.5384615384614;
13369;20061621;23.0;27486522.0;66.0;0.0;119.0;0.0;0.0;2.0;9.0;15.0;6.0;0.0;13.0;14.0;1.0;59996.0;2.535235682378825;13.0;0.0;;;;
13370;20061623;544.0;281156715.0;20216.0;0.0;5079.0;0.0;3.0;19.0;81.0;832.0;376.0;93.0;264.0;263.0;1.0;435864.0;2.783815593854964;264.0;0.0;21881.0;0.0;2431.222222222222;0.0
13371;20061629;73.0;32267206.0;127372.0;0.0;261.0;0.0;0.0;9.0;11.0;93.0;13.0;624.0;81.0;79.0;1.0;195808.0;-468.9237926948848;81.0;25.0;2266.0;0.0;1133.0;1.0
13372;20061636;2882.0;349184172.0;15414.0;0.0;2860.0;0.0;0.0;101.0;308.0;367.0;340.0;5.0;27.0;27.0;1.0;730208.0;4.225534368289583;27.0;44.0;;;;
13373;20061637;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;1.0;4348.0;-45308.1876724931;19.0;0.0;22.0;0.0;22.0;
13374;20061650;2.0;43572.0;155.0;0.0;53.0;0.0;0.0;0.0;0.0;2.0;0.0;18.0;3.0;3.0;1.0;5761.0;0.2914424579066134;3.0;6.0;;;;
13375;20061652;479.0;262574035.0;77121.0;0.0;2946.0;0.0;5.0;117.0;61.0;361.0;128.0;185.0;59.0;60.0;1.0;276034.0;36.54795061477934;59.0;44.0;17015.0;2.0;1417.9166666666667;
13376;20061657;5.0;11600735.0;7051.0;0.0;187.0;0.0;0.0;6.0;3.0;15.0;4.0;1.0;7.0;7.0;1.0;10139.0;37.254956110070026;7.0;0.0;235.0;0.0;235.0;0.0
13377;20061662;7546.0;1357110700.0;52017.0;0.0;121.0;0.0;0.0;0.0;4.0;21.0;4.0;0.0;17.0;15.0;1.0;1163470.0;82.8251179660842;17.0;0.0;;;;0.0
13378;20061669;1.0;23230.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;5.0;1.0;1068.0;4.437265917602996;5.0;0.0;;;;
13379;20061670;413.0;757819502.0;150726.0;0.0;6618.0;0.0;9.0;476.0;249.0;1221.0;439.0;271.0;322.0;321.0;1.0;671352.0;-173.8569647517249;322.0;34.0;25745.0;0.0;1430.2777777777778;0.0
13380;20061678;1.0;689631.0;16.0;0.0;1.0;32.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;6.0;1.0;1813.0;-174.17870932156646;6.0;0.0;;;;
13381;20061683;0.0;354.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;248.0;0.0403225806451612;2.0;6.0;;;;
13382;20061686;90.0;174519831.0;1701.0;0.0;1850.0;0.0;0.0;12.0;56.0;162.0;31.0;15.0;23.0;22.0;1.0;118307.0;82.79693509259808;23.0;0.0;17849.0;0.0;8924.5;0.0
13383;20061690;92.0;196369692.0;22404.0;0.0;1577.0;0.0;0.0;8.0;21.0;158.0;25.0;17.0;93.0;93.0;1.0;229217.0;14.63046807173988;93.0;0.0;0.0;2.0;0.0;0.0
13384;20061693;52.0;69928.0;266.0;0.0;69.0;0.0;0.0;0.0;3.0;6.0;3.0;23.0;1.0;1.0;1.0;11100.0;0.5494594594594595;1.0;7.0;;;;
13385;20061694;163.0;45768674.0;29086.0;0.0;510.0;0.0;0.0;31.0;9.0;97.0;27.0;18.0;25.0;25.0;1.0;69799.0;-23.618748119600568;25.0;10.0;9380.0;0.0;2345.0;0.0
13386;20061698;169.0;56134280.0;136412.0;0.0;1796.0;0.0;4.0;18.0;34.0;214.0;43.0;101.0;88.0;89.0;1.0;220923.0;-1.9276263675579275;88.0;43.0;13200.0;1.0;1885.7142857142856;0.0
13387;20061703;550.0;35150077.0;91708.0;0.0;405.0;0.0;0.0;11.0;142.0;266.0;205.0;3.0;48.0;46.0;1.0;1089323.0;0.0113005967926868;48.0;29.0;;;;
13388;20061711;556.0;82124596.0;30004.0;0.0;746.0;0.0;0.0;37.0;116.0;161.0;128.0;7.0;15.0;15.0;1.0;552569.0;-2.373292747150129;15.0;34.0;;;;1.0
13389;20061714;6403.0;1488439893.0;59692.0;0.0;66.0;0.0;0.0;0.0;16.0;53.0;16.0;2686.0;20.0;18.0;1.0;1145146.0;0.872130715210113;20.0;0.0;;;;0.0
13390;20061715;116.0;261210235.0;238148.0;0.0;1951.0;0.0;0.0;21.0;71.0;448.0;67.0;965.0;106.0;102.0;1.0;340073.0;-71.09157151552755;106.0;49.0;14432.0;1.0;1603.5555555555557;
13391;20061724;371.0;407267887.0;195752.0;0.0;3701.0;0.0;6.0;72.0;60.0;366.0;94.0;88.0;145.0;144.0;1.0;372828.0;14.66225444440868;145.0;45.0;35193.0;0.0;5027.571428571428;
13392;20061732;499.0;416659718.0;186054.0;0.0;3244.0;244.0;0.0;231.0;75.0;592.0;178.0;388.0;91.0;90.0;1.0;424602.0;-5.558268684556361;91.0;50.0;26863.0;0.0;2442.090909090909;0.0
13393;20061738;10.0;3465816.0;117.0;0.0;60.0;0.0;0.0;0.0;4.0;29.0;6.0;9.0;13.0;13.0;1.0;92998.0;-17.85481408202327;13.0;3.0;;;;0.0
13394;20061739;0.0;276340.0;2323.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;5260.0;261.0279467680608;2.0;0.0;;;;
13395;20061747;891.0;299265502.0;107818.0;0.0;829.0;320.0;0.0;125.0;147.0;388.0;214.0;157.0;97.0;97.0;1.0;530397.0;5.066723605148597;97.0;0.0;15670.0;0.0;1741.111111111111;0.0
13396;20061756;0.0;0.0;0.0;0.0;375.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2280.0;2279.0;1.0;183302.0;40.54932843067724;2280.0;0.0;;;;
13397;20061765;331.0;211773309.0;158156.0;0.0;4657.0;0.0;3.0;283.0;96.0;660.0;275.0;79.0;62.0;61.0;1.0;345158.0;-0.5228243297272553;62.0;41.0;64114.0;0.0;2289.785714285714;
13398;20061766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;2.0;1.0;2561.0;0.0;2.0;0.0;;;;
13399;20061767;2.0;0.0;191515.0;0.0;691.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;79.0;78.0;1.0;637146.0;-1131.1783170576289;79.0;0.0;;;;0.0
13400;20061769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;473.0;-6.103594080338266;1.0;0.0;;;;0.0
13401;20061770;12.0;67024.0;208.0;0.0;87.0;0.0;0.0;0.0;6.0;7.0;6.0;25.0;1.0;1.0;1.0;8128.0;0.8312007874015748;1.0;7.0;0.0;1.0;0.0;
13402;20061777;6.0;294310.0;335.0;0.0;174.0;0.0;0.0;0.0;8.0;20.0;8.0;39.0;8.0;8.0;1.0;22087.0;5.011681079367954;8.0;10.0;3504.0;0.0;3504.0;
13403;20061778;32.0;45852765.0;11633.0;0.0;248.0;0.0;0.0;1.0;1.0;41.0;2.0;18.0;9.0;9.0;1.0;32796.0;10.042901573362606;9.0;50.0;;;;0.0
13404;20061783;13.0;26709491.0;10259.0;0.0;449.0;0.0;0.0;0.0;4.0;23.0;2.0;7.0;16.0;16.0;1.0;23910.0;164.38205771643663;16.0;49.0;5734.0;0.0;5734.0;0.0
13405;20061787;186.0;425241759.0;40132.0;0.0;5295.0;0.0;0.0;159.0;194.0;671.0;213.0;419.0;142.0;140.0;1.0;748075.0;-15.527320121645555;142.0;0.0;68972.0;0.0;4598.133333333333;
13406;20061789;8.0;4638697.0;3029.0;0.0;210.0;0.0;0.0;0.0;5.0;59.0;4.0;89.0;21.0;19.0;1.0;43811.0;-11.911711670585014;21.0;21.0;348.0;0.0;348.0;0.0
13407;20061792;79.0;34966744.0;1571.0;0.0;228.0;0.0;0.0;3.0;50.0;149.0;45.0;68.0;131.0;132.0;1.0;232763.0;-128.2639766629576;131.0;32.0;18893.0;1.0;2699.0;
13408;20061796;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;138.0;50326.086956521736;1.0;0.0;;;;0.0
13409;20061798;531.0;144674088.0;11839.0;0.0;1431.0;0.0;1.0;101.0;56.0;462.0;156.0;22.0;124.0;125.0;1.0;515895.0;-6.147340059508234;124.0;38.0;91474.0;0.0;2950.7741935483878;
13410;20061808;683.0;150907597.0;3410.0;0.0;1810.0;0.0;0.0;8.0;52.0;167.0;49.0;219.0;25.0;23.0;1.0;181607.0;-41.99422379093317;25.0;40.0;8564.0;0.0;2141.0;0.0
13411;20061809;1.0;702177.0;1287.0;0.0;202.0;0.0;0.0;0.0;0.0;14.0;0.0;90.0;18.0;17.0;1.0;19942.0;34.5093771938622;18.0;13.0;;;;0.0
13412;20061816;163.0;68832848.0;626.0;0.0;805.0;0.0;0.0;8.0;17.0;63.0;20.0;1.0;23.0;23.0;1.0;81257.0;64.33652485324342;23.0;41.0;11004.0;0.0;5502.0;0.0
13413;20061833;76.0;140390193.0;3367.0;0.0;1462.0;0.0;0.0;74.0;84.0;229.0;99.0;207.0;39.0;40.0;1.0;191734.0;-10.050210187029949;39.0;21.0;7208.0;0.0;3604.0;
13414;20061834;53.0;1318629863.0;119239.0;0.0;53.0;0.0;0.0;0.0;12.0;30.0;10.0;1573.0;16.0;15.0;1.0;1213939.0;-9.8588504035211;16.0;0.0;;;;0.0
13415;20061835;173.0;214229635.0;16944.0;0.0;2136.0;0.0;2.0;43.0;63.0;348.0;73.0;226.0;127.0;127.0;1.0;236766.0;57.56676211956108;127.0;0.0;11700.0;0.0;2340.0;
13416;20061842;62.0;146216350.0;15123.0;0.0;2430.0;0.0;0.0;8.0;36.0;425.0;35.0;174.0;63.0;61.0;1.0;345173.0;5.740005736253995;63.0;38.0;14064.0;0.0;1562.6666666666667;
13417;20061851;11.0;974564.0;7.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;3.0;1.0;2527.0;-0.0300751879699248;3.0;0.0;;;;
13418;20061860;1.0;1717036428.0;129330.0;0.0;1642.0;0.0;0.0;0.0;1.0;28.0;1.0;1498.0;20.0;19.0;1.0;1044926.0;3.145767260073919;20.0;0.0;;;;0.0
13419;20061861;73.0;40966310.0;1611.0;0.0;218.0;0.0;0.0;4.0;8.0;88.0;10.0;73.0;9.0;9.0;1.0;82862.0;79.8068716661437;9.0;42.0;11121.0;1.0;1390.125;0.0
13420;20061862;279.0;126467651.0;4685.0;0.0;1415.0;0.0;0.0;4.0;24.0;109.0;25.0;90.0;17.0;19.0;1.0;156591.0;-26.010907395699626;17.0;39.0;2639.0;0.0;2639.0;
13421;20061864;67.0;2626904.0;3961.0;0.0;628.0;0.0;0.0;0.0;12.0;70.0;13.0;186.0;15.0;14.0;1.0;69624.0;1.7454469723083994;15.0;17.0;10641.0;0.0;3547.0;
13422;20061867;224.0;35679804.0;696.0;0.0;308.0;0.0;4.0;18.0;27.0;68.0;41.0;20.0;21.0;20.0;1.0;160550.0;1.755384615384615;21.0;0.0;42929.0;0.0;10732.25;
13423;20061870;34.0;94221281.0;1811.0;0.0;973.0;194.0;0.0;0.0;23.0;71.0;13.0;44.0;8.0;8.0;1.0;85784.0;232.3262729646554;8.0;0.0;;;;0.0
13424;20061879;33.0;1166558.0;12.0;0.0;1.0;0.0;0.0;10.0;8.0;26.0;16.0;1.0;3.0;3.0;1.0;9786.0;-3.1690169630083798;3.0;0.0;;;;
13425;20061880;31.0;37109356.0;599.0;0.0;410.0;0.0;0.0;24.0;5.0;47.0;16.0;123.0;3.0;3.0;1.0;27064.0;91.59056310966598;3.0;0.0;3490.0;0.0;3490.0;0.0
13426;20061882;17.0;103376.0;352.0;0.0;77.0;0.0;0.0;0.0;0.0;5.0;0.0;27.0;3.0;3.0;1.0;9115.0;0.9689522764673616;3.0;8.0;312.0;0.0;312.0;
13427;20061886;5842.0;1112807257.0;49130.0;0.0;6781.0;0.0;0.0;0.0;100.0;130.0;106.0;5197.0;18.0;17.0;1.0;1126369.0;-0.454606794043515;18.0;0.0;;;;
13428;20061893;338.0;402416364.0;6639.0;0.0;2942.0;0.0;0.0;27.0;46.0;422.0;57.0;131.0;43.0;43.0;1.0;351284.0;169.79326129285707;43.0;49.0;24939.0;0.0;2493.9;
13429;20061895;41.0;17258824.0;21179.0;0.0;414.0;0.0;0.0;10.0;15.0;77.0;19.0;42.0;20.0;20.0;1.0;84046.0;-18.15963876924541;20.0;28.0;38979.0;0.0;464.0357142857143;
13430;20061914;433.0;551227905.0;372027.0;0.0;6212.0;0.0;8.0;231.0;228.0;893.0;265.0;439.0;250.0;248.0;1.0;657112.0;75.96448246265477;250.0;39.0;107265.0;1.0;5107.857142857143;0.0
13431;20061916;261.0;230930575.0;3533.0;0.0;2057.0;0.0;0.0;30.0;61.0;213.0;56.0;116.0;72.0;71.0;1.0;224963.0;15.195432137729316;72.0;32.0;10083.0;0.0;1680.5;0.0
13432;20061917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;68.0;0.0;1.0;0.0;;;;0.0
13433;20061925;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1082.0;1199.583179297597;1.0;0.0;;;;
13434;20061928;640.0;138515559.0;129602.0;0.0;1876.0;0.0;1.0;102.0;77.0;595.0;113.0;102.0;129.0;131.0;1.0;696783.0;1.6259021818844603;129.0;34.0;23665.0;0.0;1479.0625;
13435;20061937;501.0;169916250.0;132123.0;0.0;3060.0;0.0;2.0;443.0;60.0;742.0;308.0;46.0;57.0;57.0;1.0;358746.0;-146.82560920539882;57.0;44.0;41235.0;0.0;2945.3571428571427;0.0
13436;20061941;239.0;149187875.0;881.0;0.0;1292.0;0.0;0.0;13.0;73.0;175.0;61.0;13.0;63.0;62.0;1.0;144280.0;6.798953423897976;63.0;40.0;13446.0;0.0;4482.0;
13437;20061944;4800.0;919641348.0;38168.0;0.0;23.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;15.0;15.0;1.0;1033840.0;4.307695581521319;15.0;0.0;;;;0.0
13438;20061945;2682.0;435389135.0;285788.0;0.0;4664.0;0.0;17.0;800.0;224.0;1340.0;661.0;300.0;78.0;78.0;1.0;573570.0;-1.5477343654654183;78.0;0.0;93810.0;0.0;4264.090909090909;
13439;20061946;23.0;14081306.0;229.0;0.0;103.0;0.0;1.0;19.0;12.0;35.0;17.0;4.0;17.0;17.0;1.0;18995.0;-16.07491445117136;17.0;15.0;59.0;0.0;59.0;0.0
13440;20061955;341.0;346733869.0;11384.0;0.0;3431.0;0.0;1.0;75.0;33.0;375.0;67.0;223.0;34.0;33.0;1.0;314520.0;-3.109948492941625;34.0;0.0;72646.0;0.0;6053.833333333333;0.0
13441;20061956;23.0;1277035.0;477.0;0.0;10.0;0.0;0.0;0.0;1.0;3.0;1.0;8.0;4.0;4.0;1.0;14904.0;-18.038110574342458;4.0;22.0;;;;0.0
13442;20061960;43.0;2368560.0;540.0;0.0;295.0;0.0;0.0;0.0;5.0;35.0;4.0;50.0;7.0;8.0;1.0;48420.0;4.951734820322181;7.0;18.0;6377.0;0.0;3188.5;
13443;20061965;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;51.0;0.0;1.0;0.0;;;;
